"","season","team_name","division","conference","record","win_perc","team_id","coach_id"
"24334","2017","SUNY New Paltz","D-III","SUNYAC","18-20-0","0.474","475",3568
"24335","2017","LMU (CA)","D-I","WCC","20-31-0","0.392","370",2374
"24336","2017","Cabrini","D-III","CSAC","19-23-0","0.452","88",3500
"24337","2017","SIUE","D-I","OVC","41-13-0","0.759","660",421
"24338","2017","Louisville","D-I","ACC","31-19-0","0.620","367",1685
"24339","2017","Randolph","D-III","ODAC","24-18-0","0.571","566",3563
"24340","2017","SUNY Oneonta","D-III","SUNYAC","25-14-0","0.641","526",2170
"24341","2017","Wheeling","D-II","MEC","23-25-0","0.479","12799",3587
"24342","2017","Oberlin","D-III","NCAC","12-28-0","0.300","515",3012
"24343","2017","Me.-Presque Isle","D-III","-","22-16-0","0.579","30040",3346
"24344","2017","Arcadia","D-III","MAC Commonwealth","30-13-0","0.698","966",3293
"24345","2017","North Greenville","D-II","Conference Carolinas","36-19-0","0.655","9223",2859
"24346","2017","Southern Me.","D-III","Little East","15-16-0","0.484","662",3164
"24347","2017","Hartford","D-I","America East","4-45-0","0.082","272",3325
"24348","2017","Wilkes","D-III","MAC Freedom","24-16-0","0.600","784",3482
"24349","2017","Concordia Chicago","D-III","NACC","24-16-0","0.600","160",3104
"24350","2017","Bowling Green","D-I","MAC","24-32-0","0.429","71",3405
"24351","2017","Albright","D-III","MAC Commonwealth","17-19-0","0.472","16",3489
"24352","2017","Virginia Tech","D-I","ACC","19-34-0","0.358","742",1208
"24353","2017","Wis.-Oshkosh","D-III","WIAC","33-13-0","0.717","798",3286
"24354","2017","Butler","D-I","Big East","23-29-0","0.442","87",2897
"24355","2017","Tex. A&M Int'l","D-II","Heartland","19-35-0","0.352","30090",2781
"24356","2017","Salem (NC)","D-III","USA South","27-16-0","0.628","30041",3052
"24357","2017","Hiram","D-III","NCAC","8-30-0","0.211","281",3525
"24358","2017","Green Bay","D-I","Horizon","4-31-0","0.114","794",3392
"24359","2017","NVU-Lyndon","D-III","North Atlantic","0-22-0","0.000","30065",3551
"24360","2017","Northern Colo.","D-I","Big Sky","20-35-0","0.364","502",3149
"24361","2017","Cornell College","D-III","MWC","28-10-0","0.737","166",996
"24362","2017","Indiana St.","D-I","MVC","13-12-0","0.520","305",1989
"24363","2017","Austin Peay","D-I","OVC","17-31-0","0.354","43",1510
"24364","2017","Charleston So.","D-I","Big South","26-36-0","0.419","48",2715
"24365","2017","Dartmouth","D-I","Ivy League","11-28-1","0.282","172",3190
"24366","2017","Ill. Springfield","D-II","GLVC","31-23-0","0.574","30050",3330
"24367","2017","Monmouth","D-I","MAAC","25-31-0","0.446","439",2474
"24368","2017","Colo. Christian","D-II","RMAC","29-23-0","0.558","11403",2641
"24369","2017","Virginia Union","D-II","CIAA","10-17-0","0.370","744",3179
"24370","2017","Transylvania","D-III","HCAC","35-13-0","0.729","28749",2623
"24371","2017","NC State","D-I","ACC","18-38-0","0.321","490",2241
"24372","2017","Lewis & Clark","D-III","NWC","10-21-0","0.323","22235",2842
"24373","2017","Bryant","D-I","NEC","12-36-0","0.250","81",3197
"24374","2017","Ashland","D-II","GLIAC","30-23-0","0.566","35",283
"24375","2017","Wayne St. (NE)","D-II","NSIC","11-39-0","0.220","1433",2884
"24376","2017","Cal Poly Humboldt","D-II","CCAA","44-15-0","0.746","291",3199
"24377","2017","Georgia Tech","D-I","ACC","19-34-0","0.358","255",1750
"24378","2017","Lenoir-Rhyne","D-II","SAC","46-13-0","0.780","1170",1429
"24379","2017","Marshall","D-I","C-USA","42-12-0","0.778","388",1536
"24380","2017","Academy of Art","D-II","PacWest","25-25-0","0.500","30123",3289
"24381","2017","Slippery Rock","D-II","PSAC","17-24-0","0.415","643",3371
"24382","2017","Queens (NC)","D-II","SAC","21-29-0","0.420","11504",2458
"24383","2017","Francis Marion","D-II","Peach Belt","27-22-0","0.551","1085",2256
"24384","2017","LeTourneau","D-III","ASC","15-25-0","0.375","8490",3536
"24385","2017","Staten Island","D-III","CUNYAC","35-9-0","0.795","675",2090
"24386","2017","Plattsburgh St.","D-III","SUNYAC","25-19-0","0.568","547",2865
"24387","2017","Maryville (MO)","D-II","GLVC","22-26-0","0.458","395",3542
"24388","2017","Mercer","D-I","SoCon","26-31-0","0.456","406",1782
"24389","2017","New York Tech","D-II","ECC","25-20-0","0.556","477",2529
"24390","2017","Concordia Wisconsin","D-III","NACC","31-12-0","0.721","1036",1645
"24391","2017","Saint Elizabeth","D-III","United East","7-29-0","0.194","9684",3463
"24392","2017","Utah St.","D-I","Mountain West","33-18-0","0.647","731",2095
"24393","2017","Salem (WV)","D-II","DII Independent","16-30-0","0.348","19117",2775
"24394","2017","Yeshiva","D-III","Skyline","3-21-0","0.125","814",3393
"24395","2017","Northland","D-III","UMAC","7-27-0","0.206","1267",1963
"24396","2017","West Va. Wesleyan","D-II","MEC","51-10-0","0.836","9630",838
"24397","2017","Southern Ind.","D-II","GLVC","46-14-0","0.767","661",1990
"24398","2017","Ursuline","D-II","G-MAC","17-22-0","0.436","30140",2149
"24399","2017","Central Mo.","D-II","Mid-America Intercollegiate","28-27-0","0.509","130",1590
"24400","2017","Molloy","D-II","ECC","37-18-0","0.673","437",2412
"24401","2017","Alfred St.","","-","4-24-0","0.143","30170",3491
"24402","2017","Bloomsburg","D-II","PSAC","31-20-0","0.608","65",2894
"24403","2017","Utah Valley","D-I","WAC","16-24-0","0.400","30024",2657
"24404","2017","CSUN","D-I","Big West","31-22-0","0.585","101",2899
"24405","2017","Southern Nazarene","D-II","GAC","25-34-0","0.424","30152",2318
"24406","2017","Greensboro","D-III","USA South","21-17-0","0.553","263",3523
"24407","2017","Husson","D-III","North Atlantic","28-13-0","0.683","1133",3329
"24408","2017","Saint Joseph's","D-I","Atlantic 10","9-20-0","0.310","606",2550
"24409","2017","Bentley","D-II","NE10","12-24-0","0.333","56",1723
"24410","2017","Hood","D-III","MAC Commonwealth","19-17-0","0.528","8404",3024
"24411","2017","Piedmont","D-III","USA South","26-15-0","0.634","21830",1569
"24412","2017","Thomas (ME)","D-III","North Atlantic","14-23-0","0.378","2758",2877
"24413","2017","Valdosta St.","D-II","Gulf South","39-19-0","0.672","734",2276
"24414","2017","Tex. Permian Basin","D-II","Lone Star","10-46-0","0.179","30088",3380
"24415","2017","Denison","D-III","NCAC","29-16-0","0.644","182",2612
"24416","2017","Ill. Wesleyan","D-III","CCIW","37-15-0","0.712","300",3531
"24417","2017","Livingstone","D-II","CIAA","0-21-0","0.000","359",3540
"24418","2017","Mount Mary","D-III","-","14-21-0","0.400","30033",3238
"24419","2017","Florida","D-I","SEC","58-10-0","0.853","235",2101
"24420","2017","Pitt.-Bradford","D-III","AMCC","15-24-0","0.385","1315",1310
"24421","2017","UTEP","D-I","C-USA","12-36-0","0.250","704",2767
"24422","2017","Campbell","D-I","Big South","29-29-0","0.500","115",2131
"24423","2017","Saginaw Valley","D-II","GLIAC","14-16-0","0.467","591",1901
"24424","2017","Gardner-Webb","D-I","Big South","16-34-0","0.320","1092",1005
"24425","2017","Southern Utah","D-I","Big Sky","15-31-0","0.326","667",1995
"24426","2017","Okla. Christian","D-II","Heartland","33-23-0","0.589","30179",2187
"24427","2017","Gannon","D-II","PSAC","28-14-0","0.667","246",2730
"24428","2017","Tennessee St.","D-I","OVC","12-37-0","0.245","691",3378
"24429","2017","Manhattan","D-I","MAAC","34-21-0","0.618","381",2848
"24430","2017","Baldwin Wallace","D-III","OAC","16-21-1","0.432","46",1591
"24431","2017","Emory & Henry","D-III","ODAC","35-15-0","0.700","216",3216
"24432","2017","Anderson (SC)","D-II","SAC","34-16-0","0.680","13028",2355
"24433","2017","Fredonia","D-III","SUNYAC","15-23-0","0.395","242",1978
"24434","2017","Marian (WI)","D-III","NACC","27-16-0","0.628","1196",3339
"24435","2017","Anderson (IN)","D-III","HCAC","21-21-0","0.500","939",2588
"24436","2017","Penn St. Harrisburg","D-III","C2C","14-20-0","0.412","30081",2424
"24437","2017","Indiana St.","D-I","MVC","11-17-0","0.393","305",3532
"24438","2017","Dominican (CA)","D-II","PacWest","23-27-0","0.460","30118",3513
"24439","2017","Post","D-II","CACC","19-27-0","0.413","1318",2661
"24440","2017","North Texas","D-I","C-USA","25-31-0","0.446","497",1252
"24441","2017","Lancaster Bible","D-III","United East","11-27-0","0.289","30085",2416
"24442","2017","Coker","D-II","SAC","41-17-0","0.707","1023",3307
"24443","2017","Angelo St.","D-II","Lone Star","60-7-0","0.896","25",1862
"24444","2017","Buffalo","D-I","MAC","9-46-0","0.164","86",2922
"24445","2017","Midway",NA,"-","29-18-0","0.617","503175",3439
"24446","2017","Arizona St.","D-I","Pac-12","31-22-0","0.585","28",1983
"24447","2017","Sul Ross St.","D-III","ASC","13-27-0","0.325","1390",3474
"24448","2017","Illinois","D-I","Big Ten","39-20-0","0.661","301",1900
"24449","2017","Florida Tech","D-II","Sunshine State","26-25-0","0.510","230",2826
"24450","2017","Geneva","D-III","PAC","19-16-0","0.543","30084",2383
"24451","2017","Mississippi St.","D-I","SEC","36-22-0","0.621","430",3040
"24452","2017","N.C. Central","D-I","MEAC","13-30-0","0.302","489",2211
"24453","2017","Prairie View","D-I","SWAC","20-28-0","0.417","553",3047
"24454","2017","New Jersey City","D-III","NJAC","11-25-0","0.306","319",3447
"24455","2017","Florida A&M","D-I","MEAC","23-32-1","0.418","228",661
"24456","2017","Carson-Newman","D-II","SAC","43-13-0","0.768","1000",239
"24457","2017","Wooster","D-III","NCAC","20-23-0","0.465","807",3589
"24458","2017","Texas Lutheran","D-III","SCAC","38-6-0","0.864","1400",3067
"24459","2017","Dubuque","D-III","American Rivers","11-28-0","0.282","192",2913
"24460","2017","Southern Miss.","D-I","C-USA","27-26-0","0.509","664",3372
"24461","2017","Frostburg St.","D-III","C2C","24-15-0","0.615","243",2382
"24462","2017","Cedarville","D-II","G-MAC","33-20-0","0.623","30124",2600
"24463","2017","WPI","D-III","NEWMAC","29-13-0","0.690","808",3084
"24464","2017","Grambling","D-I","SWAC","13-32-0","0.289","261",2494
"24465","2017","Fort Valley St.","D-II","SIAC","4-27-0","0.129","237",3317
"24466","2017","Texas Southern","D-I","SWAC","25-21-0","0.543","699",2327
"24467","2017","Wisconsin","D-I","Big Ten","35-17-0","0.673","796",2275
"24468","2018","Saint Rose","D-II","NE10","13-26-0","0.333","1347",3258
"24469","2018","Oswego St.","D-III","SUNYAC","19-15-0","0.559","530",3451
"24470","2018","Corban",NA,"-","37-15-0","0.712","505690",3508
"24471","2018","Texas Tech","D-I","Big 12","31-28-0","0.525","700",3381
"24472","2018","Fort Hays St.","D-II","Mid-America Intercollegiate","13-37-0","0.260","9011",3316
"24473","2018","Georgia Tech","D-I","ACC","28-26-0","0.519","255",3288
"24474","2018","Charlotte","D-I","C-USA","18-32-0","0.360","458",991
"24475","2018","West Ga.","D-II","Gulf South","25-27-0","0.481","766",2976
"24476","2018","Wentworth","D-III","CCC","11-24-0","0.314","762",3480
"24477","2018","Felician","D-II","CACC","19-24-0","0.442","23157",3518
"24478","2018","Northwestern-St. Paul","D-III","UMAC","25-16-0","0.610","30031",2762
"24479","2018","San Fran. St.","D-II","CCAA","24-31-0","0.436","628",3667
"24480","2018","Concord","D-II","MEC","18-27-0","0.400","1028",3009
"24481","2018","Occidental","D-III","SCIAC","12-25-1","0.324","516",2819
"24482","2018","Keystone","D-III","CSAC","13-27-0","0.325","30047",3534
"24483","2018","Shippensburg","D-II","PSAC","22-19-0","0.537","638",3572
"24484","2018","Erskine","D-II","Conference Carolinas","27-17-0","0.614","1072",167
"24485","2018","North Central (MN)","D-III","UMAC","7-25-0","0.219","30039",2858
"24486","2018","Ark.-Monticello","D-II","GAC","11-42-0","0.208","8411",1224
"24487","2018","Dean","","-","8-26-0","0.235","30219",3511
"24488","2018","Holy Names","D-II","PacWest","4-40-0","0.091","30175",3187
"24489","2018","Upper Iowa","D-II","NSIC","20-24-0","0.455","728",3278
"24490","2018","Bluffton","D-III","HCAC","9-24-0","0.273","987",3600
"24491","2018","UAB","D-I","C-USA","26-32-1","0.448","9",3674
"24492","2018","Penn St.","D-I","Big Ten","9-41-0","0.180","539",2507
"24493","2018","NVU-Lyndon","D-III","North Atlantic","1-23-0","0.042","30065",3648
"24494","2018","Grinnell","D-III","MWC","24-14-0","0.632","264",2921
"24495","2018","Mo.-St. Louis","D-II","GLVC","35-24-0","0.593","436",3548
"24496","2018","Albany St. (GA)","D-II","SIAC","29-24-0","0.547","13",3488
"24497","2018","UW-River Falls","D-III","WIAC","21-15-0","0.583","801",3140
"24498","2018","Delaware St.","D-I","MEAC","12-36-0","0.250","178",3311
"24499","2018","Rensselaer","D-III","Liberty League","26-11-0","0.703","570",2968
"24500","2018","Lynn","D-II","Sunshine State","25-25-0","0.500","20794",3035
"24501","2018","Queens (NY)","D-II","ECC","13-23-0","0.361","560",3156
"24502","2018","Carleton","D-III","MIAC","16-17-0","0.485","118",1378
"24503","2018","Carthage","D-III","CCIW","21-21-0","0.500","121",1380
"24504","2018","Carroll (WI)","D-III","CCIW","22-16-0","0.579","120",2813
"24505","2018","Bradley","D-I","MVC","20-30-0","0.400","72",1770
"24506","2018","Utah","D-I","Pac-12","20-30-0","0.400","732",2689
"24507","2018","St. John's (NY)","D-I","Big East","24-26-0","0.480","603",2077
"24508","2018","Notre Dame (OH)","D-II","MEC","19-31-0","0.380","30126",2763
"24509","2018","Schreiner","D-III","SCAC","23-13-1","0.639","1355",3369
"24510","2018","UMass Dartmouth","D-III","Little East","24-15-0","0.615","656",2987
"24511","2018","Western Wash.","D-II","Great Northwest","15-32-0","0.319","1448",2782
"24512","2018","Western Ky.","D-I","C-USA","28-26-0","0.519","772",2299
"24513","2018","Hendrix","D-III","SAA","20-15-0","0.571","1124",789
"24514","2018","Messiah","D-III","MAC Commonwealth","26-18-0","0.591","411",789
"24515","2018","Limestone","D-II","Conference Carolinas","34-12-0","0.739","1174",2962
"24516","2018","Mount Aloysius","D-III","AMCC","21-15-0","0.583","30036",3644
"24517","2018","Wis.-Platteville","D-III","WIAC","21-15-0","0.583","800",3588
"24518","2018","Tennessee St.","D-I","OVC","4-48-0","0.077","691",3673
"24519","2018","Cal St. Monterey Bay","D-II","CCAA","25-29-0","0.463","30055",1425
"24520","2018","Rogers St.","D-II","Heartland","39-20-0","0.661","30180",3460
"24521","2018","Nicholls","D-I","Southland","40-15-0","0.727","483",3043
"24522","2018","Chico St.","D-II","CCAA","55-6-0","0.902","95",2815
"24523","2018","Asbury","","-","14-20-8","0.412","30243",1912
"24524","2018","Southwestern (TX)","D-III","SCAC","23-17-0","0.575","8746",2152
"24525","2018","Hartford","D-I","America East","10-32-0","0.238","272",2910
"24526","2018","Hampton","D-I","MEAC","24-28-0","0.462","270",2334
"24527","2018","Montclair St.","D-III","NJAC","23-13-0","0.639","442",576
"24528","2018","Grand Canyon","D-I","WAC","31-28-0","0.525","1104",2144
"24529","2018","Walsh","D-II","G-MAC","18-22-0","0.450","30141",3266
"24530","2018","Mount St. Mary's","D-I","NEC","17-26-1","0.395","450",2609
"24531","2018","Gettysburg","D-III","Centennial","25-16-0","0.610","258",2186
"24532","2018","MSU Denver","D-II","RMAC","34-23-0","0.596","413",2604
"24533","2018","Brooklyn","D-III","CUNYAC","5-19-0","0.208","79",3408
"24534","2018","Emporia St.","D-II","Mid-America Intercollegiate","30-31-0","0.492","1071",3422
"24535","2018","Salem St.","D-III","MASCAC","14-21-0","0.400","621",3666
"24536","2018","Spalding","D-III","SLIAC","16-14-0","0.533","23260",3166
"24537","2018","Pittsburg St.","D-II","Mid-America Intercollegiate","22-33-0","0.400","1314",3657
"24538","2018","North Ala.","D-II","Gulf South","46-7-0","0.868","487",3243
"24539","2018","McKendree","D-II","GLVC","38-18-0","0.679","30138",3437
"24540","2018","Penn St.-Behrend","D-III","AMCC","32-13-0","0.711","538",3247
"24541","2018","McPherson",NA,"-","27-24-0","0.529","506039",3344
"24542","2018","Boston College","D-I","ACC","30-23-0","0.566","67",2905
"24543","2018","Averett","D-III","USA South","21-24-0","0.467","44",3495
"24544","2018","Adrian","D-III","Michigan Intercol. Ath. Assn.","16-20-0","0.444","4",3394
"24545","2018","Boston U.","D-I","Patriot","39-20-0","0.661","68",3404
"24546","2018","Loras","D-III","American Rivers","19-20-0","0.487","364",2845
"24547","2018","Bloomfield","D-II","CACC","11-23-0","0.324","984",3402
"24548","2018","Palm Beach Atl.","D-II","Sunshine State","36-8-0","0.818","30045",3654
"24549","2018","Rockhurst","D-II","GLVC","20-29-0","0.408","1328",3663
"24550","2018","St. John Fisher","D-III","Empire 8","35-10-0","0.778","601",3271
"24551","2018","South Alabama","D-I","Sun Belt","29-27-0","0.518","646",2565
"24552","2018","Calvin","D-III","Michigan Intercol. Ath. Assn.","32-10-0","0.762","114",3502
"24553","2018","Wis.-Stout","D-III","WIAC","23-12-0","0.657","803",2065
"24554","2018","Cleveland St.","D-I","Horizon","15-34-0","0.306","148",3208
"24555","2018","Lewis","D-II","GLVC","21-29-0","0.420","354",2268
"24556","2018","Colorado Mesa","D-II","RMAC","48-5-0","0.906","11416",3308
"24557","2018","New England Col.","D-III","North Atlantic","17-24-0","0.415","467",3145
"24558","2018","Trevecca Nazarene","D-II","G-MAC","30-17-1","0.638","30002",2784
"24559","2018","Allegheny","D-III","NCAC","18-15-0","0.545","19",1793
"24560","2018","Wilmington (OH)","D-III","OAC","11-21-0","0.344","1461",2697
"24561","2018","Mt. St. Joseph","D-III","HCAC","23-13-0","0.639","8567",2073
"24562","2018","Western Ill.","D-I","Summit League","17-31-0","0.354","771",3679
"24563","2018","Henderson St.","D-II","GAC","33-25-0","0.569","1123",2735
"24564","2018","Dallas","D-III","SCAC","8-32-0","0.200","1044",3212
"24565","2018","Troy","D-I","Sun Belt","34-26-0","0.567","716",3383
"24566","2018","LSU","D-I","SEC","45-17-0","0.726","365",2620
"24567","2018","South Carolina","D-I","SEC","49-17-0","0.742","648",2978
"24568","2018","California Baptist","D-II","PacWest","35-12-0","0.745","30135",3004
"24569","2018","Wis. Lutheran","D-III","NACC","17-21-0","0.447","8911",3079
"24570","2018","Indiana (PA)","D-II","PSAC","20-17-0","0.541","307",2549
"24571","2018","Clarks Summit","D-III","CSAC","3-33-0","0.083","958",2026
"24572","2018","Siena","D-I","MAAC","18-26-0","0.409","639",2977
"24573","2018","Seton Hill","D-II","PSAC","23-17-0","0.575","30063",2963
"24574","2018","Goldey-Beacom","D-II","CACC","6-31-0","0.162","8366",2920
"24575","2018","A&M-Corpus Christi","D-I","Southland","14-37-1","0.275","26172",2681
"24576","2018","Concordia-St. Paul","D-II","NSIC","30-24-0","0.556","9081",2249
