"","team","game_id","opponent","last","first","ip","ha","er","bb","hb","so","bf","hr_a","go","fo","season","team_id","player"
"32261","Valparaiso","4510458","NIU","Kowalski","Caitlyn",1,1,3,5,0,1,9,0,1,1,2024,735,"Caitlyn Kowalski"
"32262","Valparaiso","4496786","Texas A&M","Kowalski","Caitlyn",1,0,0,1,0,0,4,0,1,2,2024,735,"Caitlyn Kowalski"
"32263","Valparaiso","4509015","Illinois St.","Kowalski","Caitlyn",3.1,4,1,1,0,0,15,1,4,6,2024,735,"Caitlyn Kowalski"
"32264","Valparaiso","4517804","NIU","Wilming","Anna",3.1,3,3,2,0,2,15,1,4,4,2024,735,"Anna Wilming"
"32265","Valparaiso","4510922","Murray St.","Kowalski","Caitlyn",2.2,6,1,0,0,3,14,1,2,3,2024,735,"Caitlyn Kowalski"
"32266","Valparaiso","4499193","Chattanooga","Kowalski","Caitlyn",3.1,7,4,3,0,1,22,1,3,6,2024,735,"Caitlyn Kowalski"
"32267","Valparaiso","4504087","Evansville","Wilming","Anna",6,6,2,2,1,6,27,1,5,6,2024,735,"Anna Wilming"
"32268","Valparaiso","4497816","Youngstown St.","Kowalski","Caitlyn",7,9,4,2,1,3,32,0,5,12,2024,735,"Caitlyn Kowalski"
"32269","Valparaiso","4501480","Omaha","Augustine","Cadence",1,2,2,0,0,1,5,1,0,2,2024,735,"Cadence Augustine"
"32270","Valparaiso","4498150","Morehead St.","Augustine","Cadence",1.2,2,0,0,0,2,7,0,2,1,2024,735,"Cadence Augustine"
"32271","Valparaiso","4506444","Bradley","Mcdermott","Sydney",9.2,4,3,4,0,3,38,0,12,14,2024,735,"Sydney Mcdermott"
"32272","Valparaiso","4509015","Illinois St.","Wilming","Anna",1.2,6,5,1,0,0,12,1,1,4,2024,735,"Anna Wilming"
"32273","Valparaiso","4507942","UIC","Mcdermott","Sydney",9,11,2,0,0,2,37,0,13,11,2024,735,"Sydney Mcdermott"
"32274","Valparaiso","4503454","Evansville","Mcdermott","Sydney",2.1,3,4,2,0,1,12,1,3,3,2024,735,"Sydney Mcdermott"
"32275","Valparaiso","4501480","Omaha","Mcdermott","Sydney",3,8,6,1,1,2,19,0,1,6,2024,735,"Sydney Mcdermott"
"32276","Valparaiso","4503735","Evansville","Mcdermott","Sydney",3.2,5,4,3,0,0,19,1,3,7,2024,735,"Sydney Mcdermott"
"32277","Valparaiso","4498912","A&M-Corpus Christi","Mcdermott","Sydney",6,3,1,2,0,5,24,1,1,12,2024,735,"Sydney Mcdermott"
"32278","Valparaiso","4500942","Bowling Green","Wilming","Anna",0.1,3,4,2,1,0,7,1,1,0,2024,735,"Anna Wilming"
"32279","Valparaiso","4507276","Belmont","Wilming","Anna",4.1,8,5,3,0,2,24,0,6,4,2024,735,"Anna Wilming"
"32280","Valparaiso","4511989","UNI","Wilming","Anna",0.1,0,0,0,0,0,1,0,1,0,2024,735,"Anna Wilming"
"32281","Valparaiso","4502135","Rider","Mcdermott","Sydney",1,1,0,0,0,1,3,0,0,1,2024,735,"Sydney Mcdermott"
"32282","Valparaiso","4506272","Bradley","Mcdermott","Sydney",1.2,1,0,0,0,0,6,0,3,2,2024,735,"Sydney Mcdermott"
"32283","Valparaiso","4517804","NIU","Mcdermott","Sydney",2.2,5,1,3,0,1,17,1,3,3,2024,735,"Sydney Mcdermott"
"32284","Valparaiso","4498373","Presbyterian","Wilming","Anna",1.1,1,0,0,0,1,5,0,1,2,2024,735,"Anna Wilming"
"32285","Valparaiso","4497496","Lehigh","Wilming","Anna",2,4,2,1,0,1,11,0,3,2,2024,735,"Anna Wilming"
"32286","Valparaiso","4506272","Bradley","Wilming","Anna",1,4,5,1,0,0,9,1,2,1,2024,735,"Anna Wilming"
"32287","Valparaiso","4509397","Eastern Ill.","Mcdermott","Sydney",6,8,4,3,0,3,28,1,4,10,2024,735,"Sydney Mcdermott"
"32288","Valparaiso","4509780","Missouri St.","Wilming","Anna",3.2,7,8,3,0,2,21,1,5,4,2024,735,"Anna Wilming"
"32289","Valparaiso","4499018","UT Martin","Wilming","Anna",2,6,5,1,0,0,14,0,1,5,2024,735,"Anna Wilming"
"32290","Valparaiso","4512313","Bradley","Kowalski","Caitlyn",6.2,3,1,5,0,3,29,0,6,10,2024,735,"Caitlyn Kowalski"
"32291","Valparaiso","4498499","Youngstown St.","Wilming","Anna",7,6,3,2,0,2,29,0,8,11,2024,735,"Anna Wilming"
"32292","Valparaiso","4508362","Illinois St.","Wilming","Anna",1,3,3,1,0,1,9,0,2,0,2024,735,"Anna Wilming"
"32293","Valparaiso","4496841","Tulsa","Kowalski","Caitlyn",3,9,7,1,1,0,20,0,2,6,2024,735,"Caitlyn Kowalski"
"32294","Valparaiso","4500563","Bowling Green","Mcdermott","Sydney",7,3,1,1,0,3,26,1,6,12,2024,735,"Sydney Mcdermott"
"32295","Valparaiso","4498150","Morehead St.","Kowalski","Caitlyn",3.2,7,3,3,0,3,22,0,2,6,2024,735,"Caitlyn Kowalski"
"32296","Valparaiso","5289737","Bradley","Mcdermott","Sydney",6,8,2,2,0,1,26,0,6,9,2024,735,"Sydney Mcdermott"
"32297","Valparaiso","4510730","Murray St.","Wilming","Anna",2.1,0,0,2,0,3,9,0,3,1,2024,735,"Anna Wilming"
"32298","Valparaiso","4498373","Presbyterian","Mcdermott","Sydney",4.2,8,4,3,0,0,26,1,8,6,2024,735,"Sydney Mcdermott"
"32299","Valparaiso","4510458","NIU","Mcdermott","Sydney",3,5,1,1,0,2,15,0,4,3,2024,735,"Sydney Mcdermott"
"32300","Valparaiso","5246000","Morehead St.","Mcdermott","Sydney",5.2,5,3,4,0,3,28,1,6,7,2024,735,"Sydney Mcdermott"
"32301","Valparaiso","4497815","Morehead St.","Wilming","Anna",1.1,4,0,1,0,1,12,0,0,3,2024,735,"Anna Wilming"
"32302","Valparaiso","4497815","Morehead St.","Mcdermott","Sydney",5.2,5,3,4,0,3,28,1,6,7,2024,735,"Sydney Mcdermott"
"32303","Valparaiso","4509780","Missouri St.","Kowalski","Caitlyn",0.1,3,2,0,1,0,6,1,0,1,2024,735,"Caitlyn Kowalski"
"32304","Valparaiso","4497166","Lehigh","Mcdermott","Sydney",4,12,7,3,0,4,26,0,2,5,2024,735,"Sydney Mcdermott"
"32305","Valparaiso","4500942","Bowling Green","Kowalski","Caitlyn",4.2,1,0,5,0,3,20,0,4,7,2024,735,"Caitlyn Kowalski"
"32306","Valparaiso","4499652","Ohio","Mcdermott","Sydney",3.2,6,1,0,0,0,15,0,4,5,2024,735,"Sydney Mcdermott"
"32307","Valparaiso","4508362","Illinois St.","Mcdermott","Sydney",3,7,2,1,0,0,18,0,4,5,2024,735,"Sydney Mcdermott"
"32308","Valparaiso","4511479","UIC","Mcdermott","Sydney",6,7,2,1,0,5,26,0,6,7,2024,735,"Sydney Mcdermott"
"32309","Valparaiso","4492928","Indiana","Mcdermott","Sydney",1.1,4,6,4,0,0,12,1,3,1,2024,735,"Sydney Mcdermott"
"32310","Valparaiso","5252025","Omaha","Mcdermott","Sydney",3,8,6,1,1,2,19,0,1,6,2024,735,"Sydney Mcdermott"
"32311","Valparaiso","4508121","UIC","Kowalski","Caitlyn",3.2,4,0,0,0,1,16,0,3,7,2024,735,"Caitlyn Kowalski"
"32312","Valparaiso","4511630","UNI","Wilming","Anna",7,5,3,8,0,4,35,0,11,6,2024,735,"Anna Wilming"
"32313","Valparaiso","4503735","Evansville","Kowalski","Caitlyn",2.1,6,5,2,0,2,15,0,1,4,2024,735,"Caitlyn Kowalski"
"32314","Valparaiso","4492926","Indiana","Wilming","Anna",2,5,2,0,0,0,10,0,3,2,2024,735,"Anna Wilming"
"32315","Valparaiso","4499193","Chattanooga","Augustine","Cadence",1.2,4,2,2,0,1,10,0,1,2,2024,735,"Cadence Augustine"
"32316","Valparaiso","5246000","Morehead St.","Wilming","Anna",1.1,4,0,1,0,1,12,0,0,3,2024,735,"Anna Wilming"
"32317","Valparaiso","4509601","Missouri St.","Kowalski","Caitlyn",2.2,4,4,1,0,2,13,1,1,4,2024,735,"Caitlyn Kowalski"
"32318","Valparaiso","4496786","Texas A&M","Mcdermott","Sydney",1.2,6,6,1,0,0,11,1,0,4,2024,735,"Sydney Mcdermott"
"32319","Valparaiso","4499277","Georgetown","Mcdermott","Sydney",8,2,0,3,0,8,30,0,9,7,2024,735,"Sydney Mcdermott"
"32320","Valparaiso","4510922","Murray St.","Wilming","Anna",4.1,6,6,3,0,1,21,1,6,4,2024,735,"Anna Wilming"
"32321","Valparaiso","4492926","Indiana","Augustine","Cadence",0.1,0,0,1,1,0,3,0,1,0,2024,735,"Cadence Augustine"
"32322","Valparaiso","4509601","Missouri St.","Mcdermott","Sydney",1.1,6,6,0,0,0,10,1,1,3,2024,735,"Sydney Mcdermott"
"32323","Valparaiso","4510730","Murray St.","Mcdermott","Sydney",4.2,10,5,1,1,5,24,0,2,5,2024,735,"Sydney Mcdermott"
"32324","Valparaiso","4506444","Bradley","Kowalski","Caitlyn",0.1,0,0,0,0,0,1,0,0,1,2024,735,"Caitlyn Kowalski"
"32325","Valparaiso","4510458","NIU","Wilming","Anna",3,3,0,0,1,2,13,0,4,2,2024,735,"Anna Wilming"
"32326","Valparaiso","4499018","UT Martin","Kowalski","Caitlyn",3,6,4,1,0,2,18,0,1,6,2024,735,"Caitlyn Kowalski"
"32327","Valparaiso","4496841","Tulsa","Wilming","Anna",2,2,1,0,0,0,8,0,0,6,2024,735,"Anna Wilming"
"32328","Valparaiso","4509397","Eastern Ill.","Kowalski","Caitlyn",1,1,0,1,0,0,5,0,1,2,2024,735,"Caitlyn Kowalski"
"32329","Valparaiso","4499652","Ohio","Wilming","Anna",3.1,8,3,1,0,0,19,0,4,5,2024,735,"Anna Wilming"
"32330","Valparaiso","4507723","Belmont","Mcdermott","Sydney",4.2,7,6,5,0,2,26,2,6,5,2024,735,"Sydney Mcdermott"
"32331","Valparaiso","4507723","Belmont","Wilming","Anna",2.1,1,1,1,0,1,9,1,5,1,2024,735,"Anna Wilming"
"32332","Valparaiso","5251868","Omaha","Mcdermott","Sydney",3,8,6,1,1,2,19,0,1,6,2024,735,"Sydney Mcdermott"
"32333","Valparaiso","4507276","Belmont","Kowalski","Caitlyn",2.2,4,7,5,0,1,17,1,3,4,2024,735,"Caitlyn Kowalski"
"32334","Valparaiso","5251868","Omaha","Augustine","Cadence",1,2,2,0,0,1,5,1,0,2,2024,735,"Cadence Augustine"
"32335","Valparaiso","4492926","Indiana","Kowalski","Caitlyn",3.2,6,5,1,0,1,18,2,2,8,2024,735,"Caitlyn Kowalski"
"32336","Valparaiso","4498150","Morehead St.","Wilming","Anna",1.2,2,1,1,0,2,8,0,1,2,2024,735,"Anna Wilming"
"32337","Valparaiso","4502135","Rider","Wilming","Anna",6,5,4,3,0,1,26,1,10,6,2024,735,"Anna Wilming"
"32338","Valparaiso","4511989","UNI","Mcdermott","Sydney",8.2,7,4,4,1,2,37,0,9,14,2024,735,"Sydney Mcdermott"
"32339","Valparaiso","5252025","Omaha","Augustine","Cadence",1,2,2,0,0,1,5,1,0,2,2024,735,"Cadence Augustine"
"32340","Valparaiso","4507094","Belmont","Mcdermott","Sydney",7,9,2,2,0,4,32,0,9,8,2024,735,"Sydney Mcdermott"
"32341","Vanguard","4516143","Pomona-Pitzer","Ipatzi","M",3,0,0,0,0,2,10,0,1,6,2024,30263,"M Ipatzi"
"32342","Vanguard","4516143","Pomona-Pitzer","Portillo","M",4,5,1,1,0,2,17,0,8,1,2024,30263,"M Portillo"
"32343","Villanova","4510697","UConn","Pellicano","Caroline",1,0,0,0,0,1,3,0,1,1,2024,739,"Caroline Pellicano"
"32344","Villanova","4507462","Creighton","White","Kelsey",4,4,0,1,0,3,19,0,5,4,2024,739,"Kelsey White"
"32345","Villanova","4496819","Longwood","White","Kelsey",5,4,0,1,0,4,20,0,5,5,2024,739,"Kelsey White"
"32346","Villanova","4496819","Longwood","Gallant","Kat",2,0,0,0,0,2,7,0,2,2,2024,739,"Kat Gallant"
"32347","Villanova","4497733","James Madison","Gallant","Kat",1.1,3,4,0,1,3,9,1,0,2,2024,739,"Kat Gallant"
"32348","Villanova","4509579","DePaul","Seidler","Alyssa",7,1,0,2,0,12,23,0,3,5,2024,739,"Alyssa Seidler"
"32349","Villanova","4500884","FGCU","Seidler","Alyssa",4,2,0,3,1,4,19,0,5,3,2024,739,"Alyssa Seidler"
"32350","Villanova","4497733","James Madison","Pellicano","Caroline",5,10,3,1,0,3,28,0,5,6,2024,739,"Caroline Pellicano"
"32351","Villanova","4502360","Seton Hall","Seidler","Alyssa",4,5,4,2,0,4,19,2,1,6,2024,739,"Alyssa Seidler"
"32352","Villanova","4507462","Creighton","Seidler","Alyssa",1,3,4,3,1,2,10,0,1,0,2024,739,"Alyssa Seidler"
"32353","Villanova","4506020","Virginia","Pellicano","Caroline",3,4,3,0,1,1,14,0,3,4,2024,739,"Caroline Pellicano"
"32354","Villanova","4503730","Providence","Gallant","Kat",2,2,1,0,0,0,8,1,1,5,2024,739,"Kat Gallant"
"32355","Villanova","4503730","Providence","Pellicano","Caroline",1.2,1,0,0,0,1,6,0,4,0,2024,739,"Caroline Pellicano"
"32356","Villanova","4504470","Saint Joseph's","Gallant","Kat",1.2,6,3,1,0,0,15,0,2,3,2024,739,"Kat Gallant"
"32357","Villanova","4498922","Boston U.","Runco","Maranda",2,5,4,3,0,0,15,0,1,5,2024,739,"Maranda Runco"
"32358","Villanova","4492321","Michigan St.","Seidler","Alyssa",7,5,1,2,0,7,27,0,3,10,2024,739,"Alyssa Seidler"
"32359","Villanova","5335228","Arkansas","Gallant","Kat",5,5,2,0,0,4,21,2,4,7,2024,739,"Kat Gallant"
"32360","Villanova","4510894","UConn","Gallant","Kat",4,7,5,0,0,2,17,2,2,6,2024,739,"Kat Gallant"
"32361","Villanova","4496715","Alabama","Pellicano","Caroline",6,5,3,1,0,6,25,0,8,4,2024,739,"Caroline Pellicano"
"32362","Villanova","4496768","Georgia Tech","Pellicano","Caroline",7,6,0,0,0,1,27,0,13,7,2024,739,"Caroline Pellicano"
"32363","Villanova","4511731","Butler","Seidler","Alyssa",4,4,2,3,0,2,19,1,6,4,2024,739,"Alyssa Seidler"
"32364","Villanova","5281175","Creighton","Pellicano","Caroline",2,2,0,0,0,2,9,0,2,2,2024,739,"Caroline Pellicano"
"32365","Villanova","4508316","St. John's (NY)","Pellicano","Caroline",3,2,0,1,0,2,11,0,2,4,2024,739,"Caroline Pellicano"
"32366","Villanova","4498922","Boston U.","Pellicano","Caroline",4,5,3,0,0,0,18,0,7,5,2024,739,"Caroline Pellicano"
"32367","Villanova","5284086","Creighton","Seidler","Alyssa",5,3,1,1,0,6,19,0,6,3,2024,739,"Alyssa Seidler"
"32368","Villanova","5284086","Creighton","Pellicano","Caroline",2,3,0,0,1,0,9,0,4,1,2024,739,"Caroline Pellicano"
"32369","Villanova","4506325","Virginia","Gallant","Kat",6,2,1,2,1,2,22,1,3,12,2024,739,"Kat Gallant"
"32370","Villanova","4496704","Georgia Tech","Seidler","Alyssa",2,3,0,1,0,1,9,0,2,2,2024,739,"Alyssa Seidler"
"32371","Villanova","4506325","Virginia","White","Kelsey",2,4,4,2,0,0,12,0,3,3,2024,739,"Kelsey White"
"32372","Villanova","5281134","Creighton","Pellicano","Caroline",3,4,1,0,0,2,12,0,3,3,2024,739,"Caroline Pellicano"
"32373","Villanova","4504470","Saint Joseph's","Pellicano","Caroline",1.1,2,0,0,0,1,6,0,2,1,2024,739,"Caroline Pellicano"
"32374","Villanova","4508316","St. John's (NY)","Seidler","Alyssa",2.2,5,6,3,0,4,17,1,0,4,2024,739,"Alyssa Seidler"
"32375","Villanova","4500884","FGCU","Pellicano","Caroline",3,1,0,1,0,3,12,0,3,2,2024,739,"Caroline Pellicano"
"32376","Villanova","4508507","St. John's (NY)","Seidler","Alyssa",1,0,0,2,1,2,6,0,0,1,2024,739,"Alyssa Seidler"
"32377","Villanova","4505352","Georgetown","Gallant","Kat",5,4,2,0,0,5,19,1,7,3,2024,739,"Kat Gallant"
"32378","Villanova","4499286","Elon","Gallant","Kat",5,5,2,1,0,4,21,1,5,6,2024,739,"Kat Gallant"
"32379","Villanova","4511731","Butler","Pellicano","Caroline",3,6,0,1,0,4,16,0,4,1,2024,739,"Caroline Pellicano"
"32380","Villanova","4500521","Ga. Southern","Pellicano","Caroline",1,1,0,0,1,1,5,0,2,0,2024,739,"Caroline Pellicano"
"32381","Villanova","4509347","Lehigh","Pellicano","Caroline",2,1,0,0,0,0,7,0,4,2,2024,739,"Caroline Pellicano"
"32382","Villanova","5284092","St. John's (NY)","Pellicano","Caroline",2.1,0,0,0,0,2,7,0,3,2,2024,739,"Caroline Pellicano"
"32383","Villanova","5335227","Southeast Mo. St.","Pellicano","Caroline",2,2,0,0,0,2,9,0,4,0,2024,739,"Caroline Pellicano"
"32384","Villanova","4511596","Butler","White","Kelsey",4,8,4,1,0,4,20,1,3,4,2024,739,"Kelsey White"
"32385","Villanova","4510697","UConn","Seidler","Alyssa",6,2,1,4,0,10,25,0,4,4,2024,739,"Alyssa Seidler"
"32386","Villanova","4508100","Delaware","Gallant","Kat",4,3,1,1,0,2,16,0,5,5,2024,739,"Kat Gallant"
"32387","Villanova","4498519","George Mason","Seidler","Alyssa",0.2,0,0,2,0,2,5,0,0,0,2024,739,"Alyssa Seidler"
"32388","Villanova","5335224","Arizona","Gallant","Kat",2.1,7,7,0,0,0,14,2,2,5,2024,739,"Kat Gallant"
"32389","Villanova","4511294","UConn","White","Kelsey",3,4,1,0,0,4,12,1,0,4,2024,739,"Kelsey White"
"32390","Villanova","4504082","Providence","Seidler","Alyssa",3.1,5,4,3,0,3,18,0,1,6,2024,739,"Alyssa Seidler"
"32391","Villanova","4505352","Georgetown","Pellicano","Caroline",2,3,1,1,0,2,10,0,4,0,2024,739,"Caroline Pellicano"
"32392","Villanova","4509762","DePaul","Pellicano","Caroline",3,3,0,0,0,1,12,0,6,1,2024,739,"Caroline Pellicano"
"32393","Villanova","4500521","Ga. Southern","White","Kelsey",3,2,3,4,0,4,15,1,2,3,2024,739,"Kelsey White"
"32394","Villanova","4509347","Lehigh","Gallant","Kat",5,6,2,0,0,2,21,0,4,9,2024,739,"Kat Gallant"
"32395","Villanova","4500520","Central Mich.","Gallant","Kat",5,1,0,1,0,8,17,0,3,4,2024,739,"Kat Gallant"
"32396","Villanova","5274380","Penn","Gallant","Kat",3,2,1,0,2,3,13,0,3,3,2024,739,"Kat Gallant"
"32397","Villanova","5335224","Arizona","Seidler","Alyssa",0.2,3,6,3,0,0,8,0,0,2,2024,739,"Alyssa Seidler"
"32398","Villanova","5281134","Creighton","Seidler","Alyssa",3,4,2,3,2,6,18,1,2,1,2024,739,"Alyssa Seidler"
"32399","Villanova","4498827","Duke","Seidler","Alyssa",4,6,8,3,0,5,21,1,2,5,2024,739,"Alyssa Seidler"
"32400","Villanova","4504928","Georgetown","White","Kelsey",7,3,1,2,1,4,27,0,9,8,2024,739,"Kelsey White"
"32401","Villanova","4508100","Delaware","Seidler","Alyssa",1,2,1,1,0,0,5,0,2,0,2024,739,"Alyssa Seidler"
"32402","Villanova","5281175","Creighton","White","Kelsey",5,7,2,1,1,2,24,0,4,8,2024,739,"Kelsey White"
"32403","Villanova","4504082","Providence","Pellicano","Caroline",1.2,3,0,0,0,1,9,0,3,1,2024,739,"Caroline Pellicano"
"32404","Villanova","5284089","UConn","Pellicano","Caroline",1.2,1,0,0,0,1,6,0,1,3,2024,739,"Caroline Pellicano"
"32405","Villanova","4504470","Saint Joseph's","White","Kelsey",3,1,0,1,0,0,11,0,8,1,2024,739,"Kelsey White"
"32406","Villanova","4508960","St. John's (NY)","Seidler","Alyssa",3,0,0,0,0,4,9,0,1,4,2024,739,"Alyssa Seidler"
"32407","Villanova","5335229","Arizona","Pellicano","Caroline",1,0,0,0,0,0,3,0,2,1,2024,739,"Caroline Pellicano"
"32408","Villanova","4511960","Butler","Gallant","Kat",4,7,5,2,0,3,21,0,2,7,2024,739,"Kat Gallant"
"32409","Villanova","4511960","Butler","Seidler","Alyssa",3,2,0,1,0,3,12,0,4,2,2024,739,"Alyssa Seidler"
"32410","Villanova","5335228","Arkansas","Pellicano","Caroline",2,1,0,0,0,2,7,0,3,1,2024,739,"Caroline Pellicano"
"32411","Villanova","4511596","Butler","Pellicano","Caroline",3,7,3,0,0,3,15,0,3,2,2024,739,"Caroline Pellicano"
"32412","Villanova","4497843","George Mason","White","Kelsey",1.2,6,3,0,0,2,13,1,1,2,2024,739,"Kelsey White"
"32413","Villanova","5246809","South Fla.","Gallant","Kat",4,8,5,0,0,1,20,0,6,5,2024,739,"Kat Gallant"
"32414","Villanova","4511294","UConn","Seidler","Alyssa",1,1,1,3,0,2,7,0,0,1,2024,739,"Alyssa Seidler"
"32415","Villanova","5335224","Arizona","Pellicano","Caroline",1,2,1,0,0,1,5,0,2,0,2024,739,"Caroline Pellicano"
"32416","Villanova","4498519","George Mason","Pellicano","Caroline",1,1,0,0,0,2,4,0,0,1,2024,739,"Caroline Pellicano"
"32417","Villanova","4510894","UConn","Pellicano","Caroline",2,1,0,0,0,1,7,0,3,2,2024,739,"Caroline Pellicano"
"32418","Villanova","4503730","Providence","White","Kelsey",3.1,2,0,1,0,2,13,0,8,0,2024,739,"Kelsey White"
"32419","Villanova","4499286","Elon","Pellicano","Caroline",3,7,2,0,0,2,17,0,7,0,2024,739,"Caroline Pellicano"
"32420","Villanova","4499596","Duke","White","Kelsey",4,7,4,0,0,1,21,1,8,3,2024,739,"Kelsey White"
"32421","Villanova","4500521","Ga. Southern","Runco","Maranda",1,0,0,0,0,2,3,0,0,1,2024,739,"Maranda Runco"
"32422","Villanova","4497140","Longwood","Pellicano","Caroline",1,2,1,0,0,0,5,0,2,1,2024,739,"Caroline Pellicano"
"32423","Villanova","4507462","Creighton","Runco","Maranda",0.1,4,3,0,0,0,5,0,1,0,2024,739,"Maranda Runco"
"32424","Villanova","4497843","George Mason","Seidler","Alyssa",5.1,1,0,0,0,8,16,0,4,3,2024,739,"Alyssa Seidler"
"32425","Villanova","4508960","St. John's (NY)","White","Kelsey",2,3,3,2,0,3,11,0,1,2,2024,739,"Kelsey White"
"32426","Villanova","5335227","Southeast Mo. St.","White","Kelsey",5,4,1,0,1,3,19,0,8,3,2024,739,"Kelsey White"
"32427","Villanova","5335229","Arizona","Seidler","Alyssa",0.1,3,3,2,0,0,6,1,0,1,2024,739,"Alyssa Seidler"
"32428","Villanova","4508316","St. John's (NY)","White","Kelsey",1.1,5,2,0,0,1,10,0,1,2,2024,739,"Kelsey White"
"32429","Villanova","4500163","Louisville","Seidler","Alyssa",4,4,2,3,0,4,18,1,4,3,2024,739,"Alyssa Seidler"
"32430","Villanova","4498519","George Mason","Gallant","Kat",5.1,4,3,0,0,3,21,1,5,8,2024,739,"Kat Gallant"
"32431","Villanova","4503447","Providence","Runco","Maranda",2,3,0,1,0,0,10,0,3,3,2024,739,"Maranda Runco"
"32432","Villanova","5274380","Penn","Runco","Maranda",3,4,3,3,0,2,16,0,5,2,2024,739,"Maranda Runco"
"32433","Villanova","4508507","St. John's (NY)","Gallant","Kat",4,6,1,1,1,3,20,0,2,7,2024,739,"Kat Gallant"
"32434","Villanova","4497140","Longwood","Gallant","Kat",4,5,3,0,0,6,17,1,4,2,2024,739,"Kat Gallant"
"32435","Villanova","4509762","DePaul","Gallant","Kat",4,3,2,2,0,4,18,0,1,7,2024,739,"Kat Gallant"
"32436","Villanova","4510204","DePaul","White","Kelsey",4,3,1,1,0,1,16,1,4,7,2024,739,"Kelsey White"
"32437","Villanova","4496704","Georgia Tech","Gallant","Kat",4,6,3,3,0,1,21,0,4,6,2024,739,"Kat Gallant"
"32438","Villanova","4506020","Virginia","Seidler","Alyssa",4,5,1,1,0,3,18,0,5,3,2024,739,"Alyssa Seidler"
"32439","Villanova","4502360","Seton Hall","Pellicano","Caroline",3,1,0,0,0,2,12,0,5,2,2024,739,"Caroline Pellicano"
"32440","Villanova","4510204","DePaul","Seidler","Alyssa",1.2,2,2,4,0,2,11,0,2,1,2024,739,"Alyssa Seidler"
"32441","Villanova","5335229","Arizona","Gallant","Kat",2.2,3,2,0,0,1,11,2,2,5,2024,739,"Kat Gallant"
"32442","Villanova","4510204","DePaul","Pellicano","Caroline",1.1,1,0,1,0,1,6,0,1,2,2024,739,"Caroline Pellicano"
"32443","Villanova","4497140","Longwood","Seidler","Alyssa",2,1,1,2,0,2,9,0,2,2,2024,739,"Alyssa Seidler"
"32444","Villanova","4501949","Seton Hall","Gallant","Kat",5,4,1,0,0,5,19,1,2,8,2024,739,"Kat Gallant"
"32445","Villanova","5284092","St. John's (NY)","White","Kelsey",2.2,2,0,0,1,0,11,0,4,4,2024,739,"Kelsey White"
"32446","Villanova","5246809","South Fla.","Runco","Maranda",2,2,0,0,0,0,7,0,4,1,2024,739,"Maranda Runco"
"32447","Villanova","5284092","St. John's (NY)","Seidler","Alyssa",3,5,4,2,1,5,17,0,1,3,2024,739,"Alyssa Seidler"
"32448","Villanova","4501610","Seton Hall","Seidler","Alyssa",4,1,0,3,1,6,18,0,2,4,2024,739,"Alyssa Seidler"
"32449","Villanova","4504694","Georgetown","Seidler","Alyssa",5,3,0,3,0,4,21,0,4,7,2024,739,"Alyssa Seidler"
"32450","Villanova","4506324","Missouri","Pellicano","Caroline",2,1,0,1,0,1,8,0,2,3,2024,739,"Caroline Pellicano"
"32451","Villanova","4504694","Georgetown","Pellicano","Caroline",2,3,2,0,0,1,9,0,4,1,2024,739,"Caroline Pellicano"
"32452","Villanova","4499596","Duke","Gallant","Kat",1.1,6,5,1,0,0,12,2,0,4,2024,739,"Kat Gallant"
"32453","Villanova","4511294","UConn","Pellicano","Caroline",3,2,0,0,0,1,10,0,3,4,2024,739,"Caroline Pellicano"
"32454","Villanova","5335229","Arizona","White","Kelsey",2,4,1,1,0,0,12,1,4,2,2024,739,"Kelsey White"
"32455","Villanova","5246792","South Fla.","Seidler","Alyssa",4,3,2,3,0,2,16,0,5,3,2024,739,"Alyssa Seidler"
"32456","Villanova","4501610","Seton Hall","Pellicano","Caroline",3,3,0,2,0,1,13,0,5,2,2024,739,"Caroline Pellicano"
"32457","Villanova","4506324","Missouri","Seidler","Alyssa",3,1,2,3,0,0,13,1,2,7,2024,739,"Alyssa Seidler"
"32458","Villanova","5246792","South Fla.","White","Kelsey",2,4,3,0,0,2,10,1,2,2,2024,739,"Kelsey White"
"32459","Villanova","5284089","UConn","White","Kelsey",5.1,4,1,1,3,6,26,0,3,7,2024,739,"Kelsey White"
"32460","Villanova","4508100","Delaware","Pellicano","Caroline",2,4,2,0,0,2,11,0,4,0,2024,739,"Caroline Pellicano"
"32461","Villanova","4500163","Louisville","White","Kelsey",3,3,1,2,1,4,17,0,1,4,2024,739,"Kelsey White"
"32462","Villanova","4506324","Missouri","White","Kelsey",2,5,5,3,0,1,13,0,2,2,2024,739,"Kelsey White"
"32463","Villanova","5281134","Creighton","Gallant","Kat",1.2,4,2,0,1,1,12,1,1,3,2024,739,"Kat Gallant"
"32464","Villanova","4501949","Seton Hall","White","Kelsey",2,2,0,0,0,1,9,0,3,2,2024,739,"Kelsey White"
"32465","Villanova","4503447","Providence","Seidler","Alyssa",3,2,0,1,0,4,12,0,2,3,2024,739,"Alyssa Seidler"
"32466","Virginia","4503741","Syracuse","Cuozzo","Julia",4,1,0,0,1,1,15,0,3,7,2024,746,"Julia Cuozzo"
"32467","Virginia","4510710","Georgia Tech","Harris","Madison",2,3,1,2,0,3,11,0,0,3,2024,746,"Madison Harris"
"32468","Virginia","5335175","Tennessee","Harris","Madison",4.2,4,1,2,0,3,20,1,4,7,2024,746,"Madison Harris"
